HUC12,VALUE_0,VALUE_1,VALUE_2,VALUE_3
030701010402,1680000.0,4680000.0,320000.0,0.0
030501091201,720000.0,2080000.0,0.0,0.0
030402050401,11200000.0,29200000.0,13280000.0,0.0
030402050504,2960000.0,5760000.0,2680000.0,0.0
030601040301,2640000.0,2880000.0,0.0,0.0
030402050701,5360000.0,7040000.0,2480000.0,0.0
030601040204,2200000.0,4480000.0,0.0,0.0
030501091103,600000.0,2760000.0,0.0,0.0
030501100304,3800000.0,10160000.0,21320000.0,0.0
031300010801,40000.0,80000.0,0.0,0.0
030402020602,15480000.0,24720000.0,9080000.0,3120000.0
030402070204,11920000.0,16840000.0,6120000.0,29960000.0
030402070202,3440000.0,6800000.0,3520000.0,0.0
030601030505,640000.0,1960000.0,0.0,0.0
030501090703,1040000.0,2560000.0,0.0,0.0
031300010703,80000.0,160000.0,0.0,0.0
030501091105,400000.0,2000000.0,0.0,0.0
030402020604,10600000.0,13840000.0,13960000.0,80000.0
031501040107,240000.0,3360000.0,0.0,0.0
030402050602,5400000.0,10120000.0,19520000.0,0.0
030701010403,960000.0,1640000.0,240000.0,0.0
030601070101,1120000.0,2120000.0,0.0,960000.0
030501090704,1080000.0,3360000.0,440000.0,0.0
030601030607,600000.0,960000.0,0.0,280000.0
031300010702,0.0,120000.0,0.0,0.0
030601040206,1680000.0,1600000.0,160000.0,0.0
030601030507,960000.0,1360000.0,0.0,2160000.0
030501040404,2160000.0,4600000.0,3040000.0,0.0
030601030504,200000.0,720000.0,0.0,440000.0
030501100203,1480000.0,7120000.0,4760000.0,0.0
030501091311,160000.0,240000.0,0.0,0.0
030501100306,1840000.0,7520000.0,2360000.0,0.0
030601040210,1560000.0,4760000.0,0.0,0.0
030601030608,880000.0,4880000.0,0.0,520000.0
030701010401,640000.0,840000.0,0.0,0.0
030402060906,15480000.0,19640000.0,4720000.0,0.0
030501091307,360000.0,520000.0,0.0,0.0
030601030207,800000.0,1360000.0,0.0,0.0
030402060907,15760000.0,9000000.0,7360000.0,24000000.0
031300010305,320000.0,0.0,0.0,0.0
030601040205,1800000.0,4280000.0,40000.0,0.0
030501040405,5400000.0,24760000.0,40360000.0,0.0
030402040810,4400000.0,8240000.0,1120000.0,48000000.0
030501091403,1080000.0,5040000.0,0.0,0.0
031300010404,0.0,200000.0,0.0,0.0
030501090702,1600000.0,3840000.0,400000.0,1560000.0
030601030503,160000.0,360000.0,0.0,360000.0
030402050503,7920000.0,10640000.0,10240000.0,6080000.0
030402070203,10360000.0,16040000.0,5960000.0,29040000.0
030402050702,6960000.0,8240000.0,800000.0,0.0
030402050301,6600000.0,23960000.0,3240000.0,0.0
030601030606,920000.0,1080000.0,0.0,0.0
030402080307,480000.0,280000.0,0.0,0.0
030402060905,6640000.0,18040000.0,8880000.0,16040000.0
030501091310,40000.0,120000.0,0.0,0.0
030501091202,2560000.0,5440000.0,880000.0,2400000.0
030601040202,2400000.0,4960000.0,0.0,0.0
030402040809,8160000.0,13160000.0,5920000.0,6160000.0
030601040203,2080000.0,1440000.0,0.0,0.0
030501091207,440000.0,2600000.0,1000000.0,0.0
030501100202,3760000.0,3880000.0,920000.0,0.0
030501091302,80000.0,240000.0,0.0,0.0
031501040105,0.0,920000.0,0.0,0.0
030402020601,9960000.0,12560000.0,4720000.0,0.0
030601040209,2040000.0,4960000.0,1880000.0,0.0
030402060903,11240000.0,4200000.0,2840000.0,0.0
030402020705,6720000.0,9640000.0,3360000.0,15600000.0
030501100201,1560000.0,1760000.0,0.0,0.0
030402020603,12520000.0,16320000.0,8800000.0,0.0
030601030502,160000.0,1720000.0,0.0,80000.0
030501040403,4520000.0,7160000.0,2200000.0,0.0
030601030506,640000.0,2840000.0,0.0,2080000.0
030501060707,200000.0,1440000.0,600000.0,1560000.0
031300010701,0.0,240000.0,0.0,0.0
030501091306,120000.0,440000.0,0.0,40000.0
030402020704,14400000.0,20520000.0,3520000.0,12120000.0
030501060704,480000.0,880000.0,0.0,0.0
030402060901,8520000.0,3240000.0,2440000.0,0.0
030501090701,720000.0,3800000.0,0.0,1520000.0
030501091308,480000.0,1000000.0,0.0,0.0
030601030405,400000.0,1120000.0,0.0,200000.0
030402050204,3440000.0,4760000.0,2800000.0,0.0
030501091305,600000.0,1000000.0,0.0,0.0
030402060904,4240000.0,11360000.0,16800000.0,0.0
030601040109,2400000.0,7640000.0,640000.0,0.0
030501060708,1720000.0,5000000.0,0.0,1920000.0
030601040108,1320000.0,3960000.0,1200000.0,0.0
030601030404,560000.0,2600000.0,0.0,0.0
030501090808,240000.0,720000.0,0.0,0.0
030501060702,360000.0,720000.0,0.0,200000.0
030601030604,240000.0,1000000.0,0.0,1520000.0
030402050502,13240000.0,22320000.0,7440000.0,40000.0
030402050501,7840000.0,16400000.0,4280000.0,0.0
030402050109,9000000.0,24200000.0,29400000.0,0.0
030402070201,2040000.0,9880000.0,4360000.0,4600000.0
030501060706,1360000.0,2680000.0,520000.0,240000.0
031300010604,0.0,200000.0,0.0,0.0
030601040102,1040000.0,1600000.0,0.0,0.0
030601030605,960000.0,2040000.0,0.0,160000.0
030501091205,280000.0,840000.0,0.0,0.0
031300010304,200000.0,2240000.0,0.0,0.0
030601040201,0.0,2000000.0,0.0,0.0
031300010403,40000.0,120000.0,0.0,0.0
031300010402,0.0,40000.0,0.0,0.0
030601040104,1800000.0,6600000.0,0.0,0.0
030402080306,760000.0,520000.0,0.0,0.0
030601040107,1080000.0,3480000.0,0.0,0.0
031501040104,0.0,200000.0,0.0,0.0
030501091203,1160000.0,3720000.0,0.0,0.0
030402060803,9240000.0,20400000.0,10080000.0,0.0
030402050108,13760000.0,32960000.0,15840000.0,0.0
030402050205,4680000.0,6520000.0,12760000.0,0.0
030501060603,200000.0,280000.0,0.0,0.0
030402040807,9160000.0,14680000.0,10720000.0,760000.0
030501040401,1240000.0,5360000.0,1920000.0,0.0
030402040806,2240000.0,5640000.0,4240000.0,0.0
030601030501,880000.0,2400000.0,0.0,0.0
030601030402,560000.0,2480000.0,0.0,200000.0
031300010401,0.0,280000.0,0.0,0.0
030402060902,11840000.0,17640000.0,18720000.0,0.0
030501040307,2680000.0,7200000.0,28440000.0,0.0
030402020505,15440000.0,24160000.0,3560000.0,20560000.0
030501040402,3560000.0,13640000.0,21200000.0,0.0
030402050106,3800000.0,4800000.0,1200000.0,0.0
030501090807,280000.0,600000.0,0.0,40000.0
030402020702,12080000.0,14280000.0,4960000.0,6520000.0
030501060705,120000.0,1040000.0,0.0,1440000.0
030402050107,6000000.0,8440000.0,5560000.0,0.0
030601030603,280000.0,680000.0,0.0,400000.0
030501090908,2720000.0,5520000.0,0.0,0.0
030501060701,760000.0,2360000.0,0.0,160000.0
030601030206,680000.0,3560000.0,0.0,240000.0
030402080301,20480000.0,14440000.0,0.0,0.0
030501040306,6200000.0,17080000.0,11120000.0,0.0
030402050203,3320000.0,5960000.0,0.0,0.0
030402080305,600000.0,1480000.0,0.0,0.0
031300010601,0.0,80000.0,0.0,0.0
030402050104,2000000.0,4880000.0,3240000.0,0.0
030501090907,1960000.0,6920000.0,0.0,0.0
030402020407,5800000.0,11920000.0,11200000.0,0.0
031300010303,0.0,1600000.0,0.0,0.0
031501040103,80000.0,0.0,0.0,0.0
030601030601,80000.0,400000.0,0.0,1440000.0
030402040702,5440000.0,9640000.0,5600000.0,0.0
030402020703,20200000.0,20680000.0,11600000.0,360000.0
030402060706,6280000.0,14120000.0,19760000.0,0.0
030601040106,1360000.0,3200000.0,0.0,5400000.0
030601030205,920000.0,2000000.0,0.0,0.0
030601040103,120000.0,2000000.0,0.0,0.0
030501060703,1640000.0,2520000.0,560000.0,40000.0
030402020408,3560000.0,8040000.0,3680000.0,0.0
031300010505,0.0,160000.0,0.0,0.0
030501090804,2160000.0,4120000.0,0.0,2520000.0
030402060801,8960000.0,12440000.0,7040000.0,0.0
030402080304,0.0,40000.0,0.0,0.0
030501060404,640000.0,2720000.0,0.0,160000.0
030402080303,520000.0,1280000.0,0.0,0.0
030501091206,1400000.0,4480000.0,0.0,0.0
030501060405,1240000.0,3840000.0,1720000.0,1640000.0
031300010301,0.0,200000.0,0.0,0.0
030402040701,8480000.0,18360000.0,19600000.0,0.0
030402080302,1440000.0,2320000.0,0.0,0.0
030501090603,0.0,120000.0,0.0,0.0
030402011202,10240000.0,16960000.0,12880000.0,46520000.0
031300010302,0.0,440000.0,0.0,0.0
030501090806,680000.0,1680000.0,0.0,0.0
030501090803,1000000.0,1800000.0,0.0,0.0
030501090906,320000.0,1880000.0,0.0,0.0
030402040808,15880000.0,24480000.0,42280000.0,0.0
030402020701,12680000.0,23680000.0,1720000.0,10040000.0
030402011201,4520000.0,6280000.0,3440000.0,11320000.0
030501040205,2560000.0,4040000.0,0.0,0.0
030601040101,0.0,1040000.0,0.0,0.0
030402050202,9320000.0,12720000.0,7440000.0,0.0
030601030602,880000.0,3760000.0,0.0,520000.0
030501040206,2040000.0,3520000.0,640000.0,1080000.0
031501040101,0.0,0.0,0.0,40000.0
030402020404,14080000.0,17360000.0,4080000.0,0.0
030402050103,2120000.0,4000000.0,3840000.0,0.0
030402060704,1960000.0,4880000.0,15680000.0,0.0
030501060507,2880000.0,9960000.0,640000.0,1680000.0
030501040303,1880000.0,2800000.0,2320000.0,0.0
030601040105,480000.0,2400000.0,0.0,0.0
030402040804,5760000.0,7120000.0,23840000.0,0.0
030501090903,1160000.0,2040000.0,0.0,0.0
030501060601,640000.0,1800000.0,0.0,1480000.0
031300010205,0.0,840000.0,0.0,0.0
030402060802,19120000.0,26040000.0,18880000.0,0.0
030402010904,9560000.0,21960000.0,5360000.0,0.0
030501040305,6520000.0,14280000.0,10720000.0,0.0
030501090904,480000.0,1080000.0,0.0,1000000.0
030501040304,6280000.0,19080000.0,27680000.0,0.0
031300010602,0.0,0.0,0.0,40000.0
030601030401,880000.0,6040000.0,0.0,1480000.0
030402020504,13800000.0,24240000.0,21400000.0,5360000.0
030501060602,1560000.0,2840000.0,0.0,0.0
030501040207,3000000.0,6640000.0,1520000.0,1760000.0
030601030204,360000.0,2520000.0,0.0,2000000.0
030501060505,840000.0,2280000.0,0.0,0.0
030501090604,680000.0,1280000.0,0.0,2720000.0
030501080402,640000.0,1880000.0,0.0,1080000.0
030402080201,5960000.0,9160000.0,0.0,0.0
030501080501,1520000.0,3600000.0,0.0,920000.0
030402060705,17160000.0,21640000.0,8360000.0,0.0
030501060402,1880000.0,4800000.0,800000.0,0.0
031300010106,0.0,40000.0,0.0,0.0
031300010504,0.0,160000.0,0.0,0.0
030402050201,3000000.0,4080000.0,1360000.0,0.0
030601010804,120000.0,80000.0,0.0,0.0
030402020403,6240000.0,7920000.0,1400000.0,0.0
030601020505,520000.0,2360000.0,0.0,240000.0
030402020405,6440000.0,8280000.0,9520000.0,0.0
030601020506,280000.0,960000.0,0.0,640000.0
030402011105,3400000.0,12280000.0,3280000.0,46680000.0
030402080203,4160000.0,6760000.0,0.0,0.0
030402080107,2680000.0,3920000.0,0.0,0.0
030501091204,1600000.0,9520000.0,880000.0,1120000.0
030402050105,4000000.0,10880000.0,9680000.0,0.0
030402060701,21760000.0,26240000.0,9400000.0,0.0
030501060403,80000.0,80000.0,0.0,0.0
030501080401,2840000.0,5000000.0,720000.0,1680000.0
030402010901,9200000.0,16520000.0,4880000.0,0.0
030402060702,12720000.0,26400000.0,22080000.0,0.0
030501090503,760000.0,2280000.0,0.0,3320000.0
030501090902,240000.0,440000.0,0.0,2400000.0
030601030203,1040000.0,4640000.0,0.0,3000000.0
031300010204,40000.0,40000.0,0.0,0.0
030501040302,1760000.0,5520000.0,6000000.0,0.0
031300010105,0.0,40000.0,0.0,80000.0
030601020401,80000.0,320000.0,0.0,1480000.0
030501090802,680000.0,3400000.0,0.0,0.0
030402060703,20280000.0,37800000.0,8880000.0,0.0
030501040203,1280000.0,1880000.0,0.0,800000.0
030402040603,10560000.0,10920000.0,12960000.0,0.0
030402080204,5680000.0,14320000.0,0.0,0.0
031300010503,40000.0,120000.0,0.0,320000.0
030501090905,920000.0,3920000.0,0.0,6200000.0
030402040602,15080000.0,11040000.0,7280000.0,0.0
030501080403,2240000.0,1520000.0,0.0,4880000.0
060200030101,80000.0,0.0,0.0,0.0
030402080202,6560000.0,10800000.0,880000.0,0.0
030402080105,7840000.0,8200000.0,0.0,0.0
030402011003,3720000.0,3320000.0,120000.0,32360000.0
030601010704,120000.0,1360000.0,0.0,320000.0
030402060605,3800000.0,5600000.0,13000000.0,0.0
030501090805,2080000.0,6360000.0,0.0,0.0
030402011104,2400000.0,12360000.0,0.0,7840000.0
030402010905,10800000.0,15280000.0,14240000.0,1080000.0
030402080106,4240000.0,12960000.0,1320000.0,0.0
