HUC12,VALUE_0,VALUE_1
031102021102,3160000.0,1040000.0
030702050302,160000.0,80000.0
031402030701,240000.0,0.0
031200020702,1760000.0,440000.0
031102030801,4200000.0,2560000.0
030702050304,960000.0,80000.0
031102030603,1400000.0,400000.0
031102030702,5880000.0,2200000.0
031300080602,1040000.0,320000.0
031102010501,1280000.0,960000.0
031102030802,1200000.0,400000.0
031101030101,2560000.0,1240000.0
031300120104,800000.0,120000.0
030702050105,400000.0,400000.0
030702050303,1120000.0,80000.0
031300080603,2360000.0,960000.0
031402030301,600000.0,200000.0
030702040701,1000000.0,3120000.0
030702050104,200000.0,160000.0
030702040603,760000.0,240000.0
031200020601,1880000.0,280000.0
030702050101,320000.0,320000.0
030702040703,800000.0,240000.0
031102021003,2240000.0,400000.0
031300120203,560000.0,160000.0
031300040801,640000.0,80000.0
031102021101,2600000.0,1000000.0
031200020801,2480000.0,360000.0
031102030701,2960000.0,1240000.0
031102010303,1880000.0,480000.0
031300080703,1600000.0,320000.0
031300100701,960000.0,280000.0
031300100604,120000.0,0.0
031300120102,360000.0,40000.0
030702050301,120000.0,120000.0
031200020304,2280000.0,480000.0
031300100802,680000.0,120000.0
031300120106,440000.0,120000.0
031300040710,440000.0,40000.0
031102010305,3440000.0,1000000.0
030702040903,600000.0,160000.0
031300040709,720000.0,240000.0
031102010304,2560000.0,1320000.0
030702040904,560000.0,920000.0
031200020502,2560000.0,680000.0
031300120103,200000.0,0.0
031300100602,600000.0,200000.0
031300100603,280000.0,0.0
030702040803,880000.0,360000.0
031300100801,600000.0,160000.0
031102030601,3400000.0,640000.0
030702040906,520000.0,40000.0
031200020303,2360000.0,880000.0
031102030404,3040000.0,1040000.0
031300120202,240000.0,160000.0
031300100405,680000.0,0.0
031300120101,320000.0,0.0
031102040503,2200000.0,240000.0
031200020404,1800000.0,560000.0
031102040504,2360000.0,800000.0
031200020301,960000.0,160000.0
031102030602,1160000.0,160000.0
031102020902,2840000.0,880000.0
031102010202,5120000.0,2400000.0
031102030504,2560000.0,1040000.0
031102021002,3080000.0,3000000.0
030702040702,1240000.0,3280000.0
031200020501,2600000.0,600000.0
031300100504,880000.0,400000.0
031300100601,1120000.0,280000.0
031300080702,1080000.0,1240000.0
030702040905,2080000.0,320000.0
031300100505,880000.0,160000.0
031402010602,280000.0,0.0
031300040703,400000.0,200000.0
030702040902,840000.0,120000.0
031300100404,320000.0,80000.0
031200020503,3800000.0,800000.0
030702040907,1640000.0,360000.0
031200020302,800000.0,160000.0
031300120201,920000.0,120000.0
031300040708,880000.0,160000.0
031200020105,960000.0,480000.0
030702040901,1360000.0,280000.0
031300080601,2320000.0,1000000.0
031102020903,840000.0,280000.0
031300040602,320000.0,40000.0
030702040801,1280000.0,320000.0
031300040701,320000.0,40000.0
031300040707,360000.0,40000.0
031102020901,2680000.0,1200000.0
031300100503,680000.0,40000.0
031102040501,1440000.0,360000.0
031300080701,2920000.0,1120000.0
031300100501,840000.0,280000.0
031300080504,800000.0,160000.0
031300080506,4440000.0,1360000.0
031300040702,480000.0,560000.0
030702030401,3000000.0,1360000.0
031102040505,3840000.0,880000.0
031102021001,2680000.0,2880000.0
031102030302,2800000.0,760000.0
031102020705,680000.0,360000.0
031300100303,80000.0,40000.0
031200020405,3760000.0,680000.0
031402010601,120000.0,0.0
031300100402,960000.0,200000.0
031102030403,3360000.0,1280000.0
031200020402,1280000.0,240000.0
031102030503,1480000.0,240000.0
030702040802,2800000.0,960000.0
031300100403,920000.0,320000.0
031102030502,2240000.0,400000.0
031102010201,3520000.0,1840000.0
031300100401,720000.0,120000.0
031200020203,2160000.0,640000.0
031300080502,560000.0,120000.0
031300040601,400000.0,40000.0
031102010302,4680000.0,1720000.0
031300040706,120000.0,0.0
031300040606,80000.0,40000.0
031300100502,960000.0,160000.0
031102040502,1600000.0,840000.0
031300080402,1800000.0,480000.0
031300100302,640000.0,160000.0
031102040403,1720000.0,280000.0
031300100205,560000.0,120000.0
031300040705,360000.0,160000.0
031102020704,2280000.0,1000000.0
031300040603,360000.0,160000.0
031102020803,1760000.0,520000.0
031300080505,920000.0,320000.0
031300091003,1200000.0,320000.0
031402010207,160000.0,0.0
031200020104,3080000.0,800000.0
031300040607,160000.0,120000.0
031300100203,320000.0,40000.0
031102030401,1280000.0,560000.0
031300040704,480000.0,40000.0
031102030402,1640000.0,680000.0
031300100104,840000.0,120000.0
031300040504,360000.0,0.0
031200020106,2240000.0,400000.0
031200020403,1640000.0,400000.0
031200020202,960000.0,120000.0
031300091001,1480000.0,360000.0
031300080503,760000.0,240000.0
031102040405,840000.0,240000.0
031300040604,120000.0,40000.0
031300040503,480000.0,40000.0
030702030402,1880000.0,1720000.0
031200020401,1840000.0,320000.0
031300091002,1400000.0,200000.0
031102030301,3520000.0,3680000.0
031402010206,80000.0,0.0
030702011201,2560000.0,4320000.0
031102010104,3440000.0,1280000.0
031300040501,160000.0,40000.0
031300080501,2200000.0,440000.0
031102010301,5160000.0,5360000.0
031402010205,80000.0,0.0
031102040404,2080000.0,520000.0
031300040502,40000.0,0.0
030702030503,400000.0,160000.0
031300100103,560000.0,120000.0
031300100204,240000.0,40000.0
031300080401,2720000.0,1760000.0
030702011105,3760000.0,1080000.0
031300100202,520000.0,160000.0
031102010102,1600000.0,720000.0
031200020103,1760000.0,600000.0
031102010103,2640000.0,1320000.0
031102040402,2280000.0,440000.0
031300100301,1240000.0,360000.0
031300080202,920000.0,160000.0
031102040307,1600000.0,280000.0
031102040401,4160000.0,600000.0
031102020802,2000000.0,1000000.0
031300080204,680000.0,160000.0
031300040402,40000.0,0.0
031102020703,3640000.0,1440000.0
031300090603,1560000.0,360000.0
030702011202,3880000.0,1680000.0
031102010105,37760000.0,28280000.0
031300090602,1120000.0,280000.0
031300080107,1120000.0,160000.0
031300040405,40000.0,0.0
031300090902,1840000.0,680000.0
031402010204,0.0,40000.0
031102030204,2000000.0,440000.0
031300080203,440000.0,0.0
031102020702,2160000.0,960000.0
031102030501,2520000.0,640000.0
031300040403,120000.0,0.0
031102030203,2280000.0,560000.0
031300100201,440000.0,240000.0
031300040401,80000.0,0.0
031102040205,2000000.0,360000.0
031300080201,1240000.0,320000.0
031200020201,2800000.0,360000.0
031102040305,3240000.0,720000.0
031102010101,1280000.0,560000.0
031300040201,720000.0,160000.0
030702010705,3640000.0,1160000.0
031102030104,3080000.0,1000000.0
031300080304,2880000.0,1280000.0
030702030502,680000.0,40000.0
031300090601,1200000.0,360000.0
031102040108,2560000.0,760000.0
031300040204,200000.0,0.0
031300080106,1920000.0,280000.0
030702010303,3360000.0,1200000.0
031300080104,360000.0,0.0
031200020102,1920000.0,120000.0
030702010302,5840000.0,7240000.0
030702011103,3400000.0,1160000.0
030702030302,1360000.0,480000.0
031300040206,240000.0,40000.0
031102040106,2200000.0,600000.0
031300100102,3400000.0,560000.0
031102030202,3240000.0,920000.0
031102020801,2200000.0,880000.0
030702010701,1080000.0,320000.0
031102040204,2240000.0,360000.0
031300040303,80000.0,0.0
030702030301,3680000.0,2800000.0
030702011104,5920000.0,2000000.0
031300080103,280000.0,200000.0
031300090901,1360000.0,360000.0
031300040404,120000.0,120000.0
031300090503,1160000.0,480000.0
031200020101,1360000.0,520000.0
031300040304,0.0,80000.0
031300100101,840000.0,120000.0
031300080105,440000.0,200000.0
031102020701,2040000.0,640000.0
031402010201,640000.0,320000.0
031102040107,1960000.0,400000.0
031102040303,1440000.0,600000.0
031300040202,200000.0,40000.0
031300040203,280000.0,120000.0
031102030102,2800000.0,600000.0
030702010704,5080000.0,2000000.0
031300040104,680000.0,160000.0
031102040306,1880000.0,480000.0
031102030103,1400000.0,320000.0
030702010304,1880000.0,640000.0
031102040203,1920000.0,160000.0
031102040304,1200000.0,400000.0
030702010205,3680000.0,800000.0
030702010204,3960000.0,1200000.0
030702010301,4560000.0,1880000.0
030702011101,4040000.0,5200000.0
030702010703,7240000.0,5640000.0
031102020403,1560000.0,600000.0
031300090504,1160000.0,400000.0
031300090502,880000.0,240000.0
031102030101,3760000.0,520000.0
031300080102,560000.0,200000.0
031402010104,360000.0,120000.0
030702011004,3040000.0,280000.0
031300090802,1640000.0,400000.0
031102030201,4320000.0,1080000.0
031300060903,1160000.0,320000.0
031300080303,3240000.0,1000000.0
031102040105,3480000.0,760000.0
031300080101,1120000.0,320000.0
031102040302,720000.0,40000.0
030702010702,3760000.0,1360000.0
031300090501,600000.0,80000.0
031300060904,960000.0,200000.0
030702030102,4480000.0,1560000.0
031300040301,80000.0,0.0
031300080302,1320000.0,160000.0
031300080301,320000.0,120000.0
030702010604,3880000.0,2040000.0
031102020402,3600000.0,1360000.0
030702030201,5200000.0,2080000.0
030702010503,2240000.0,640000.0
031102040301,2560000.0,640000.0
031300040103,240000.0,0.0
031300040102,280000.0,120000.0
031300090405,360000.0,40000.0
031102040202,2400000.0,280000.0
030702010104,2600000.0,800000.0
030702011102,6640000.0,3080000.0
031300090404,480000.0,360000.0
031300031600,1400000.0,120000.0
031402010103,200000.0,280000.0
031102040201,1320000.0,240000.0
031300031312,160000.0,0.0
030702010504,3120000.0,1040000.0
031300040101,80000.0,40000.0
030702010904,4560000.0,2320000.0
031300090304,1640000.0,120000.0
031300060905,920000.0,200000.0
031102020305,3920000.0,680000.0
031102020602,2280000.0,360000.0
031102040104,3200000.0,880000.0
031300090801,1240000.0,240000.0
031300071003,480000.0,40000.0
030702010203,3280000.0,1080000.0
030702011003,3400000.0,1280000.0
031102020401,2640000.0,560000.0
030702020502,3440000.0,1080000.0
031300031311,120000.0,0.0
031300090303,1560000.0,360000.0
030702020501,3920000.0,4560000.0
030702010201,3360000.0,600000.0
031300060902,2600000.0,600000.0
031300060803,1120000.0,40000.0
030702010404,1880000.0,680000.0
030702010102,1760000.0,360000.0
031300060901,2560000.0,960000.0
030702030101,8640000.0,7760000.0
031300070604,680000.0,120000.0
031300090402,200000.0,120000.0
031102040102,1520000.0,280000.0
031300031309,40000.0,0.0
030702010603,2400000.0,1240000.0
031300090301,880000.0,880000.0
030702010202,3560000.0,800000.0
031102040103,2480000.0,480000.0
030701060502,8200000.0,14720000.0
031300090403,400000.0,80000.0
031300031507,480000.0,200000.0
031102020603,4640000.0,1040000.0
031300060801,1000000.0,160000.0
031402010302,200000.0,80000.0
031402010101,160000.0,40000.0
031300060804,2440000.0,440000.0
030702010501,2840000.0,880000.0
031102020303,3560000.0,840000.0
031300071002,1000000.0,360000.0
031300031310,280000.0,0.0
031300031506,40000.0,40000.0
031102020301,2280000.0,680000.0
031300031508,680000.0,680000.0
031300090302,360000.0,120000.0
031300070605,1040000.0,400000.0
031102020304,4040000.0,1000000.0
031300060802,1080000.0,280000.0
031300031308,320000.0,0.0
031300090702,320000.0,0.0
031102020601,3680000.0,560000.0
030702020302,2680000.0,720000.0
030702010903,6040000.0,2440000.0
031300090202,400000.0,40000.0
030702020301,2200000.0,880000.0
031300060707,1920000.0,400000.0
031300090401,280000.0,40000.0
031102020503,4600000.0,1000000.0
031102040101,1920000.0,240000.0
031300090701,1480000.0,440000.0
031300031305,240000.0,80000.0
031300070602,880000.0,120000.0
030702011002,5920000.0,1800000.0
030702010103,3880000.0,1360000.0
031300070603,1440000.0,400000.0
031402020201,280000.0,0.0
030702010402,4680000.0,1120000.0
031300060706,1760000.0,440000.0
031300031303,200000.0,0.0
030702010502,3760000.0,1720000.0
030702010601,5800000.0,1880000.0
031300031405,160000.0,40000.0
031402020202,40000.0,0.0
030702010101,4960000.0,1360000.0
031300031307,200000.0,0.0
030702010403,3120000.0,880000.0
031300060705,600000.0,200000.0
031300090104,480000.0,200000.0
030702010602,3120000.0,760000.0
030702011001,2120000.0,760000.0
031300070601,400000.0,120000.0
030702020104,960000.0,240000.0
031300031504,160000.0,40000.0
031102020501,2080000.0,320000.0
031102020502,1600000.0,520000.0
031300031505,360000.0,120000.0
030702010902,1320000.0,600000.0
030701060501,3240000.0,1240000.0
031300090201,80000.0,0.0
031300071001,1480000.0,800000.0
030702010401,6080000.0,1600000.0
030702020304,1280000.0,240000.0
030701060402,2800000.0,1520000.0
031300060608,1120000.0,40000.0
031300070502,600000.0,40000.0
031300031304,200000.0,80000.0
031300031302,440000.0,40000.0
031300031306,0.0,40000.0
031102020204,3080000.0,640000.0
031102020302,2280000.0,720000.0
031300060701,2360000.0,720000.0
031102020205,3640000.0,720000.0
031300031301,280000.0,40000.0
030702010901,1720000.0,920000.0
031300070404,0.0,40000.0
031300031202,200000.0,80000.0
031300090103,280000.0,40000.0
031300070503,1320000.0,480000.0
031300060610,2320000.0,520000.0
030701040803,2480000.0,320000.0
031102020106,2080000.0,360000.0
030702020404,2520000.0,800000.0
030702020202,1640000.0,600000.0
031300031503,680000.0,360000.0
031300070804,720000.0,360000.0
030702010803,3400000.0,960000.0
031300060609,1120000.0,440000.0
030702020103,2720000.0,1440000.0
030702010802,3120000.0,600000.0
031300070903,1360000.0,480000.0
030701060403,7640000.0,3520000.0
030702020403,3600000.0,1440000.0
031300090101,240000.0,40000.0
031300060704,560000.0,200000.0
031300031205,200000.0,40000.0
030602040501,10160000.0,11080000.0
031300070403,120000.0,80000.0
031300031403,160000.0,40000.0
031300031404,280000.0,160000.0
031300090102,320000.0,0.0
030701040802,2240000.0,560000.0
031102020202,2320000.0,640000.0
031300031502,520000.0,40000.0
030702020402,4240000.0,2080000.0
031300031204,400000.0,120000.0
031300070805,2080000.0,720000.0
031102020203,1680000.0,280000.0
031402020102,600000.0,40000.0
030701040602,1360000.0,440000.0
031300060703,1120000.0,440000.0
031300031201,480000.0,400000.0
030701060401,2960000.0,1320000.0
031102020104,2400000.0,320000.0
031300060607,1320000.0,360000.0
031300030905,1720000.0,680000.0
031300070501,560000.0,120000.0
031300031203,200000.0,40000.0
031300070402,200000.0,80000.0
030602040502,3960000.0,1200000.0
030701040804,3880000.0,2400000.0
030702020303,1680000.0,1040000.0
031102020105,2320000.0,600000.0
031300060611,2440000.0,560000.0
030701040805,1520000.0,560000.0
031300031402,360000.0,0.0
031300070902,40000.0,80000.0
031300060702,1640000.0,480000.0
031402020101,440000.0,40000.0
031300030902,280000.0,120000.0
031300070303,200000.0,40000.0
031300060606,1760000.0,480000.0
030702010801,2640000.0,720000.0
030701060307,3200000.0,720000.0
031300070204,280000.0,80000.0
031300031501,520000.0,40000.0
031403010101,1200000.0,200000.0
031102020201,1520000.0,240000.0
030701040801,3000000.0,1320000.0
031300030901,320000.0,40000.0
030702020101,4880000.0,1960000.0
030702020401,2280000.0,880000.0
030701060308,1520000.0,400000.0
031300070802,240000.0,120000.0
030702020201,3440000.0,880000.0
031300030904,200000.0,120000.0
031300070401,200000.0,160000.0
030602040401,4760000.0,2600000.0
030702020102,3200000.0,1520000.0
031300031401,320000.0,160000.0
031300060406,840000.0,80000.0
031300070301,280000.0,40000.0
031300070803,1000000.0,760000.0
